id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0583,18/07/2025,SERVICIO,CLI-682,320349,USD,Brasil,S,N
SYNTH-0892,2025-06-10, Servicio,CLI-991,324141,Eur,MEXICO,S,S
SYNTH-0537,15/03/2025,TARJETA,CLI-636,7909050,EUR,Mexico,N,N
SYNTH-0214,30/12/2025,SERVICIO,CLI-313,6893,ARS,Argentina,N,S
SYNTH-0701,10-09-2025,tarjeta,CLI-800,127725387, USD ,  uruguay,S,S
SYNTH-0858,15-03-2025,PRESTAMO  ,CLI-957,446140,ars,MEXICO,S,N
SYNTH-0098,18/07/2025,SEGURO,CLI-197,132386,EUR,Brasil,S,S
SYNTH-0836,20-06-2025,,CLI-935,257983,usd ,  Argentina,S,S
SYNTH-0338,10/09/2025,SERVICIO,CLI-437,740243472,EUR,Peru,N,S
SYNTH-0203,05/04/2025,TARJETA,CLI-302,486222338,EUR,Chile,S,N
SYNTH-0066,22/11/2025,TARJETA,CLI-165,170467,EUR,Peru,N,N
SYNTH-0111,01/01/2025,CUENTA,CLI-210,21995,USD,Paraguay,S,S
SYNTH-0016,01/01/2025,CUENTA,CLI-115,21006,EUR,Brasil,N,S
SYNTH-0001,05/04/2025,TARJETA,CLI-100,64577,USD,Chile,S,S
SYNTH-0830,10-09-2025, Servicio,CLI-929,13650,GBP,  Argentina,N,N
SYNTH-0911,2025-06-10,tarjeta,CLI-1010,-1, ARS,  uruguay,N,S
SYNTH-0213,22/11/2025,SEGURO,CLI-312,845665082,ARS,Paraguay,N,N
SYNTH-0815,2025-09-05,tarjeta,,768093806,Eur,  Argentina,N,N
SYNTH-0719,05-12-2025,  CUENTA ,CLI-818,-1,Eur, CHILE ,S,N
SYNTH-0270,01/01/2025,SERVICIO,CLI-369,334211,EUR,Argentina,N,N
SYNTH-0062,22/11/2025,SERVICIO,CLI-161,460008,EUR,Paraguay,S,N
SYNTH-0262,18/07/2025,TARJETA,CLI-361,73314,USD,Chile,N,N
SYNTH-0200,28/06/2025,CUENTA,CLI-299,3365,USD,Brasil,S,N
SYNTH-0353,15/03/2025,PRESTAMO,CLI-452,42543,EUR,Peru,S,N
SYNTH-0737,10-09-2025,seguro,CLI-836,240791, ARS, CHILE ,S,N
SYNTH-0414,10/09/2025,PRESTAMO,CLI-513,31835479,USD,Chile,N,N
SYNTH-0120,01/01/2025,CUENTA,CLI-219,210921,USD,Brasil,S,N
SYNTH-0997,15/03/2025,tarjeta gold,CLI-1096,8020,EUR,Paraguay,S,N
SYNTH-0804,20-06-2025,tarjeta,CLI-903,184357,ars,colombia  ,N,S
SYNTH-0937,05-12-2025,PRESTAMO  ,CLI-1036,165876330, ARS,MEXICO,S,S
SYNTH-0069,05/04/2025,TARJETA,CLI-168,459442197,EUR,Chile,S,S
SYNTH-0442,10/09/2025,SEGURO,CLI-541,442209,EUR,Brasil,N,N
SYNTH-0521,10/09/2025,SERVICIO,CLI-620,14444,USD,Peru,S,S
SYNTH-0326,15/03/2025,SERVICIO,CLI-425,600008714,ARS,Paraguay,S,N
SYNTH-0548,01/01/2025,TARJETA,CLI-647,33797,EUR,Mexico,S,N
SYNTH-0222,22/11/2025,TARJETA,CLI-321,5805,USD,Paraguay,N,S
SYNTH-0137,30/12/2025,SERVICIO,CLI-236,147244,ARS,Paraguay,S,N
SYNTH-0208,30/12/2025,PRESTAMO,CLI-307,864770712,ARS,Peru,N,S
SYNTH-0334,15/03/2025,TARJETA,CLI-433,136821,USD,Paraguay,S,N
SYNTH-0530,05/04/2025,CUENTA,CLI-629,31863,USD,Brasil,S,S
SYNTH-0289,15/03/2025,SERVICIO,CLI-388,421462,ARS,Paraguay,N,S
SYNTH-0129,05/04/2025,CUENTA,CLI-228,179814,EUR,Paraguay,S,S
SYNTH-0835,2025-09-05,tarjeta,CLI-934,491585, ARS,colombia  ,S,N
SYNTH-0590,28/06/2025,CUENTA,CLI-689,848676773,ARS,Colombia,N,N
SYNTH-0724,15-03-2025,PRESTAMO  ,CLI-823,0,usd ,  uruguay,S,S
SYNTH-0037,30/12/2025,TARJETA,CLI-136,29640,EUR,Brasil,N,S
SYNTH-0363,22/11/2025,SEGURO,CLI-462,57027,USD,Peru,S,S
SYNTH-0725,10-09-2025,seguro,CLI-824,227911514,, CHILE ,N,S
SYNTH-0703,2025-06-10,tarjeta,CLI-802,339240,Eur,colombia  ,N,N
SYNTH-0478,05/04/2025,TARJETA,CLI-577,125009,USD,Uruguay,S,N
SYNTH-0257,01/01/2025,PRESTAMO,CLI-356,6647,USD,Uruguay,N,S
SYNTH-0390,15/03/2025,CUENTA,CLI-489,130162,ARS,Peru,N,S
SYNTH-0645,30/12/2025,CUENTA,CLI-744,36004,ARS,Paraguay,N,S
SYNTH-0652,10/09/2025,TARJETA,CLI-751,24674,USD,Argentina,N,S
SYNTH-0974,15-03-2025, Servicio,CLI-1073,99999999999, ARS,MEXICO,S,N
SYNTH-0061,15/03/2025,CUENTA,CLI-160,492963,EUR,Mexico,S,N
SYNTH-0582,01/01/2025,PRESTAMO,CLI-681,23384,EUR,Brasil,N,S
SYNTH-0789,15-03-2025,tarjeta,CLI-888,96504,ars,MEXICO,S,S
SYNTH-0074,28/06/2025,CUENTA,CLI-173,11365,USD,Uruguay,N,S
SYNTH-0778,2025-06-10,,CLI-877,764566006,Eur,colombia  ,N,N
SYNTH-0465,01/01/2025,SEGURO,CLI-564,223442036,USD,Brasil,S,S
SYNTH-0046,01/01/2025,PRESTAMO,CLI-145,394799,USD,Paraguay,S,S
SYNTH-0917,32/13/2025,seguro,CLI-1016,803648252, ARS,  Argentina,N,N
SYNTH-0276,22/11/2025,PRESTAMO,CLI-375,826739325,USD,Mexico,S,S
SYNTH-0088,15/03/2025,SERVICIO,CLI-187,26197,USD,Brasil,N,N
SYNTH-0532,01/01/2025,TARJETA,CLI-631,680122777,ARS,Uruguay,N,S
SYNTH-0886,20-06-2025,tarjeta,CLI-985,99999999999, USD ,MEXICO,S,S
SYNTH-0090,10/09/2025,SEGURO,CLI-189,446808,ARS,Chile,S,N
SYNTH-0520,22/11/2025,PRESTAMO,CLI-619,813829010,ARS,Colombia,N,N
